query,doc0_path,doc0_score,doc1_path,doc1_score,doc2_path,doc2_score,doc3_path,doc3_score,doc4_path,doc4_score,doc5_path,doc5_score,doc6_path,doc6_score,doc7_path,doc7_score,doc8_path,doc8_score,doc9_path,doc9_score,doc10_path,doc10_score,doc11_path,doc11_score,doc12_path,doc12_score,doc13_path,doc13_score,doc14_path,doc14_score,doc15_path,doc15_score,doc16_path,doc16_score,doc17_path,doc17_score,doc18_path,doc18_score,doc19_path,doc19_score
VA_O11140_01_01.jpg,Maciet_142-2_025_01.jpg,0.7835597991943359,Maciet_142-6_075_06.jpg,0.7769699096679688,Maciet_142-4_075_01.jpg,0.7609597444534302,Maciet_142-1_071_02.jpg,0.7579546570777893,Maciet_142-2_004_03.jpg,0.7556797862052917,Maciet_142-2_017_03.jpg,0.7555541396141052,Maciet_142-6_075_03.jpg,0.7537212371826172,Drury-Fortnum_1873_150_01.jpg,0.752582311630249,Maciet_142-6_073_01.jpg,0.7488458752632141,Maciet_142-7_038_05.jpg,0.7363831996917725,Maciet_142-5_063_01.jpg,0.7347848415374756,VA_O1104636_01_03.jpg,0.724471926689148,Maciet_142-6_077_01.jpg,0.7231468558311462,Maciet_142-6_059_01.jpg,0.7210957407951355,Maciet_142-7_056_01.jpg,0.7189750075340271,APT_1876_0056_01.jpg,0.7174179553985596,Maciet_142-7_044_01.jpg,0.7171022891998291,Bonhams_2019-04-30_37-04_01.jpg,0.7155600190162659,Maciet_142-2_013_01.jpg,0.7115525007247925,Maciet_142-2_020_01.jpg,0.7029976844787598
Bonhams_2024-05-08_294_04_01.jpg,VA_O1104531_01_01.jpg,0.5512616634368896,VA_O1104756_01_01.jpg,0.5380837917327881,Maciet_142-2_034_01.jpg,0.5268164277076721,Maciet_142-2_049_08.jpg,0.5248427987098694,Lessing_1890_24_01.jpg,0.5241397619247437,VA_O1104531_01_03.jpg,0.5200486779212952,VA_O1104555_01_05.jpg,0.5150941610336304,Maciet_142-2_048_09.jpg,0.5108709931373596,Maciet_142-2_058_07.jpg,0.5099626183509827,Maciet_142-2_072_03.jpg,0.5070269107818604,Maciet_142-2_048_06.jpg,0.5062295198440552,Maciet_142-2_010_01.jpg,0.5062292814254761,Maciet_142-2_028_02.jpg,0.5059827566146851,VA_O1104561_01_04.jpg,0.5044779181480408,Maciet_142-2_039_03.jpg,0.5021130442619324,Maciet_142-2_039_06.jpg,0.5010437369346619,Maciet_142-2_009_02.jpg,0.4996655285358429,Maciet_142-2_049_05.jpg,0.49932706356048584,Maciet_142-2_058_10.jpg,0.4983415901660919,Maciet_142-2_049_06.jpg,0.4962537884712219
Bonhams_2024-05-08_294_04_02.jpg,VA_O1104561_01_04.jpg,0.7113528251647949,Maciet_142-4_053_01.jpg,0.705040693283081,VA_O1104535_01_01.jpg,0.7008942365646362,Maciet_142-2_028_02.jpg,0.698455810546875,VA_O1104687_01_01.jpg,0.6929264068603516,Maciet_142-4_055_05.jpg,0.6888561248779297,Maciet_142-2_046_08.jpg,0.6887452602386475,Racinet_1869_147_20.jpg,0.6884999871253967,Bonhams_2019-04-30_37-05_02.jpg,0.6880567669868469,Maciet_142-4_055_01.jpg,0.6843233704566956,PrissedAvennes_1877B_139_01.jpg,0.6834574937820435,VA_O1103765_01_01.jpg,0.6831842064857483,VA_O1103765_01_02.jpg,0.6821718215942383,Maciet_142-2_060_01.jpg,0.6774064898490906,Maciet_142-6_029_02.jpg,0.6771418452262878,Maciet_142-2_093_01.jpg,0.6764785647392273,Beaumont-Collinot_1880_051_01.jpg,0.6761360764503479,Bonhams_2019-04-30_37-05_01.jpg,0.676026463508606,Maciet_142-7_008_01.jpg,0.67573082447052,Maciet_142-4_053_03.jpg,0.6726522445678711
Bonhams_2024-05-08_294_04_03.jpg,VA_O1104756_01_01.jpg,0.5931236743927002,PAD_PAD_1890_130_01.jpg,0.5644771456718445,Maciet_142-2_038_01.jpg,0.5495303869247437,Maciet_142-2_012_01.jpg,0.5469726920127869,Maciet_142-2_058_07.jpg,0.5469207763671875,Maciet_142-2_034_01.jpg,0.5438253879547119,Maciet_142-2_049_08.jpg,0.5434083938598633,Maciet_142-2_007_02.jpg,0.5419143438339233,Maciet_142-2_039_03.jpg,0.540529727935791,Maciet_142-2_054_05.jpg,0.5401253700256348,Lessing_1890_24_01.jpg,0.5399200916290283,Maciet_142-2_048_09.jpg,0.5360051393508911,Maciet_142-2_048_06.jpg,0.5318527221679688,Maciet_142-2_027_02.jpg,0.5298547744750977,Lessing_1890_22_01.jpg,0.5277652740478516,Maciet_142-2_039_06.jpg,0.5264890193939209,Schorn_020_01.jpg,0.5263675451278687,Maciet_142-2_065_01.jpg,0.5255670547485352,VA_O1104531_01_01.jpg,0.5242963433265686,Jones_1856_215_59.jpg,0.5233249664306641
Sothebys_2025-04-30_683_02_01.jpg,Maciet_142-2_023_04.jpg,0.6826729774475098,APT_1868_0034_03.jpg,0.6686557531356812,Maciet_142-2_026_06.jpg,0.6436445713043213,Maciet_142-2_107_05.jpg,0.6416803598403931,Maciet_142-2_017_04.jpg,0.6279395222663879,Maciet_142-2_069_02.jpg,0.6272330284118652,Maciet_142-2_023_10.jpg,0.6251637935638428,Maciet_142-2_026_05.jpg,0.6241476535797119,Maciet_142-2_069_01.jpg,0.6179149150848389,Bonhams_2019-04-30_37-05_01.jpg,0.5970519781112671,Maciet_142-2_028_04.jpg,0.5947962403297424,Maciet_142-2_048_02.jpg,0.5934796929359436,Maciet_142-2_048_04.jpg,0.5896109342575073,Maciet_142-2_067_02.jpg,0.5768440365791321,Lessing_1890_24_01.jpg,0.566273033618927,Maciet_142-2_028_07.jpg,0.5660286545753479,Maciet_142-2_045_08.jpg,0.556935727596283,Maciet_142-2_028_02.jpg,0.5541937947273254,Schorn_020_01.jpg,0.5524101853370667,Maciet_142-2_079_02.jpg,0.5433560609817505
GazetteDrouot_28654673_04_01.jpg,Maciet_142-2_028_07.jpg,0.7068520784378052,Bonhams_2019-04-30_37-05_02.jpg,0.6917268633842468,APT_1867_0045_01.jpg,0.6868279576301575,Lessing_1890_28_01.jpg,0.6726366281509399,Lessing_1890_24_01.jpg,0.6669631600379944,Maciet_142-2_034_01.jpg,0.6667512655258179,Schorn_020_01.jpg,0.6630182862281799,Maciet_142-2_028_04.jpg,0.6583511233329773,Maciet_142-2_058_05.jpg,0.6507694125175476,Bonhams_2019-04-30_37-05_01.jpg,0.6483606696128845,Maciet_142-2_007_02.jpg,0.6450046300888062,Maciet_142-2_067_02.jpg,0.6434630155563354,Maciet_142-2_028_02.jpg,0.6369830369949341,Maciet_142-2_051_03.jpg,0.6350741386413574,Maciet_142-7_008_01.jpg,0.6348866820335388,Maciet_142-2_049_05.jpg,0.6332563757896423,Schorn_014_01.jpg,0.631369411945343,Maciet_142-2_072_03.jpg,0.6255471110343933,Lessing_1890_18_01.jpg,0.6245080232620239,Maciet_142-2_028_05.jpg,0.6244891285896301
Sothebys_2025-04-30_683_02_02.jpg,APT_1889_0018_13.jpg,0.6853218078613281,Maciet_142-2_070_01.jpg,0.5650444030761719,Maciet_142-4_084_02.jpg,0.5250723361968994,APT_1868_0034_03.jpg,0.5155747532844543,Maciet_142-2_026_06.jpg,0.5134522318840027,Maciet_142-6_078_02.jpg,0.510089099407196,Schorn_005_01.jpg,0.5098951458930969,Maciet_142-1_071_01.jpg,0.5024637579917908,Maciet_142-2_071_02.jpg,0.4991517663002014,Maciet_142-2_107_05.jpg,0.4965704381465912,Maciet_142-2_069_01.jpg,0.4924300014972687,Maciet_142-5_062_01.jpg,0.4900286793708801,Maciet_142-2_026_05.jpg,0.48968392610549927,Maciet_142-2_069_02.jpg,0.4882485568523407,Maciet_142-2_030_03.jpg,0.4779262840747833,Maciet_142-2_023_06.jpg,0.47634315490722656,Maciet_142-1_014_01.jpg,0.47618743777275085,Maciet_142-4_084_01.jpg,0.46975845098495483,Maciet_142-2_108_11.jpg,0.46903228759765625,Maciet_142-5_062_03.jpg,0.4687032699584961
Sothebys_2022-10-07_417_03_01.jpg,Maciet_142-2_027_04.jpg,0.69549560546875,Maciet_142-2_067_06.jpg,0.6946759223937988,Maciet_142-7_054_01.jpg,0.6943134665489197,Maciet_142-1_081_01.jpg,0.6931991577148438,Bonhams_2019-04-30_37-04_01.jpg,0.6907480359077454,Maciet_142-7_054_05.jpg,0.688817024230957,Soldi_1881_270_01.jpg,0.6856943368911743,Maciet_142-6_008_01.jpg,0.6798989772796631,Schorn_005_01.jpg,0.6775992512702942,APT_1889_0018_02.jpg,0.6715072393417358,Maciet_142-2_017_01.jpg,0.6678952574729919,VA_O1104636_01_01.jpg,0.6617056131362915,Bonhams_2019-04-30_37-03_01.jpg,0.6603716611862183,Maciet_142-1_074_03.jpg,0.6587702035903931,Maciet_142-2_023_06.jpg,0.6581056118011475,APT_1868_0034_02.jpg,0.6556113958358765,Maciet_142-2_021_01.jpg,0.6498851776123047,Maciet_142-2_066_02.jpg,0.6484317183494568,Maciet_142-2_063_02.jpg,0.6481415629386902,Maciet_142-2_011_01.jpg,0.6479109525680542
GazetteDrouot_10534153_01_01.jpg,Beaumont-Collinot_1883A_073_06.jpg,0.7116590738296509,Maciet_142-1_045_01.jpg,0.6547660827636719,Beaumont-Collinot_1883A_081_01.jpg,0.649905800819397,Maciet_142-1_047_02.jpg,0.6479056477546692,Maciet_142-5_062_02.jpg,0.6270058155059814,Maciet_142-6_057_10.jpg,0.6257604956626892,Maciet_142-5_048_02.jpg,0.6253141164779663,Maciet_142-1_042_01.jpg,0.6209209561347961,Maciet_142-5_038_01.jpg,0.6108764410018921,Maciet_142-5_048_01.jpg,0.6093797087669373,Maciet_142-5_062_01.jpg,0.6057271957397461,APT_1879_0023_01.jpg,0.6050430536270142,Drury-Fortnum_1873_172_01.jpg,0.6038095951080322,Maciet_142-6_057_05.jpg,0.5997026562690735,Maciet_142-2_106_01.jpg,0.5996667742729187,Maciet_142-6_028_01.jpg,0.5951511859893799,Maciet_142-2_011_01.jpg,0.5949724912643433,Maciet_142-5_062_03.jpg,0.5930105447769165,Maciet_142-2_022_01.jpg,0.5917983651161194,Maciet_142-1_064_05.jpg,0.5917202830314636
GazetteDrouot_10534153_01_02.jpg,Beaumont-Collinot_1883A_073_06.jpg,0.6896897554397583,Beaumont-Collinot_1883A_081_01.jpg,0.6639603972434998,Maciet_142-1_047_02.jpg,0.6056603193283081,Maciet_142-5_062_02.jpg,0.6004111766815186,APT_1879_0023_01.jpg,0.5990303754806519,Maciet_142-5_048_02.jpg,0.5871925354003906,Maciet_142-1_045_01.jpg,0.5869288444519043,Beaumont-Collinot_1883A_073_10.jpg,0.5836178660392761,Beaumont-Collinot_1883A_073_02.jpg,0.5834242105484009,Maciet_142-5_048_01.jpg,0.5817801356315613,Maciet_142-1_042_01.jpg,0.5812766551971436,Maciet_142-6_057_05.jpg,0.5751349925994873,Maciet_142-5_062_03.jpg,0.5722274780273438,Beaumont-Collinot_1883A_073_07.jpg,0.5653215050697327,Maciet_142-6_023_02.jpg,0.5618007779121399,Beaumont-Collinot_1859_121_01.jpg,0.5607684850692749,Maciet_142-5_062_01.jpg,0.5601572394371033,Drury-Fortnum_1873_172_01.jpg,0.5600370168685913,Maciet_142-6_028_01.jpg,0.5588094592094421,Maciet_142-6_057_10.jpg,0.5582454204559326
