query,top0_path,top0_score,top1_path,top1_score,top2_path,top2_score,top3_path,top3_score,top4_path,top4_score,top5_path,top5_score,top6_path,top6_score,top7_path,top7_score,top8_path,top8_score,top9_path,top9_score,top10_path,top10_score,top11_path,top11_score,top12_path,top12_score,top13_path,top13_score,top14_path,top14_score,top15_path,top15_score,top16_path,top16_score,top17_path,top17_score,top18_path,top18_score,top19_path,top19_score
Sothebys_2021-03-31_127_02_01.jpg,Sothebys_2021-03-31_127_02_01.jpg,1.000000238418579,GazetteDrouot_20625876_02_01.jpg,0.9292035102844238,GazetteDrouot_23333365_03_01.jpg,0.9271783828735352,GazetteDrouot_24758882_04_01.jpg,0.8235544562339783,GazetteDrouot_24758882_06_01.jpg,0.8119520545005798,Sothebys_2021-03-31_126_02_01.jpg,0.7621206641197205,VA_O344829_01_01.jpg,0.74680495262146,GazetteDrouot_28881630_02_01.jpg,0.7300950884819031,GazetteDrouot_19673709_04_01.jpg,0.7254024744033813,GazetteDrouot_5016338_01_01.jpg,0.7234797477722168,Maciet_142-2_055_04.jpg,0.7137739658355713,GazetteDrouot_17968923_04_01.jpg,0.7131004333496094,GazetteDrouot_21001152_04_01.jpg,0.7131004333496094,Christies_2022-05-25_59_03_01.jpg,0.713097333908081,GazetteDrouot_13957247_01_01.jpg,0.7083427906036377,Bonhams_2008-04-10_62_01_01.jpg,0.7070874571800232,GazetteDrouot_17968923_01_01.jpg,0.7069783806800842,GazetteDrouot_21001152_01_01.jpg,0.7069783806800842,GazetteDrouot_29624256_01_03.jpg,0.7037813067436218,MTD_THD-975--1--17_01_01.jpg,0.7005771994590759
GazetteDrouot_25187312_01_01.jpg,GazetteDrouot_25187312_01_01.jpg,1.0,GazetteDrouot_6125086_01_01.jpg,0.8939641118049622,GazetteDrouot_29351321_01_01.jpg,0.8865942358970642,GazetteDrouot_28654673_01_01.jpg,0.8815590143203735,GazetteDrouot_4010920_01_01.jpg,0.860272228717804,GazetteDrouot_29707015_01_01.jpg,0.8539220094680786,Bonhams_2007-10-15_682_01_01.jpg,0.8524008989334106,GazetteDrouot_4416609_01_01.jpg,0.8462426066398621,GazetteDrouot_21604746_01_01.jpg,0.8420838117599487,GazetteDrouot_25485130_01_01.jpg,0.8339337706565857,GazetteDrouot_5455916_01_01.jpg,0.8263142108917236,GazetteDrouot_6277335_01_01.jpg,0.8238677978515625,GazetteDrouot_21604746_04_01.jpg,0.8102625608444214,GazetteDrouot_15248241_01_01.jpg,0.8036890029907227,GazetteDrouot_22718589_01_01.jpg,0.7979847192764282,GazetteDrouot_29888700_01_01.jpg,0.7972251176834106,MAD_7599_01_01.jpg,0.7955346703529358,GazetteDrouot_19673703_01_01.jpg,0.7910680770874023,GazetteDrouot_9047787_01_01.jpg,0.7898035645484924,GazetteDrouot_21604745_01_01.jpg,0.7857066988945007
GazetteDrouot_17928173_02_01.jpg,GazetteDrouot_17928173_02_01.jpg,1.0000001192092896,GazetteDrouot_17928173_01_01.jpg,0.8399211764335632,Sothebys_2020-10-27_506_01_01.jpg,0.8296887874603271,Bonhams_2019-04-30_39_01_01.jpg,0.7965680956840515,Sothebys_2021-10-12_316_01_01.jpg,0.7673710584640503,Sothebys_2021-03-31_128_02_01.jpg,0.7370507121086121,Bonhams_2012-04-24_58_01_01.jpg,0.7335464358329773,GazetteDrouot_11017910_01_01.jpg,0.7292070388793945,GazetteDrouot_26883960_02_01.jpg,0.7241271734237671,GazetteDrouot_8175804_01_01.jpg,0.7196561098098755,GazetteDrouot_2873205_01_01.jpg,0.717450737953186,VA_O228510_01_01.jpg,0.717135488986969,GazetteDrouot_5381612_01_01.jpg,0.7158607244491577,MA_AR__10202_01_01.jpg,0.7127439975738525,Maciet_142-2_054_05.jpg,0.7115492820739746,MTD_THD-DB-2002--1--44_01_01.jpg,0.7095826268196106,GazetteDrouot_23199799_01_01.jpg,0.7086116075515747,GazetteDrouot_3985614_01_01.jpg,0.7069079875946045,Christies_2015-04-24_435_01_01.jpg,0.70399409532547,Christies_2016-10-21_219_01_02.jpg,0.7028946876525879
GazetteDrouot_5455918_01_01.jpg,GazetteDrouot_5455918_01_01.jpg,1.0,GazetteDrouot_15438446_01_01.jpg,0.917972981929779,GazetteDrouot_21604745_01_01.jpg,0.9006322026252747,GazetteDrouot_19673703_01_01.jpg,0.8936401605606079,GazetteDrouot_25144169_01_01.jpg,0.8785386085510254,GazetteDrouot_21439700_01_01.jpg,0.8597465753555298,GazetteDrouot_23199799_01_01.jpg,0.8548959493637085,Bonhams_2004-01-15_60_01_01.jpg,0.8432403802871704,GazetteDrouot_26114372_01_01.jpg,0.8360990285873413,GazetteDrouot_17928175_03_01.jpg,0.8290096521377563,GazetteDrouot_4416609_01_01.jpg,0.8252121210098267,Bonhams_2007-10-15_682_01_01.jpg,0.82300865650177,GazetteDrouot_9047787_01_01.jpg,0.8227212429046631,GazetteDrouot_4464094_01_01.jpg,0.8217021226882935,GazetteDrouot_17928175_01_02.jpg,0.8202717304229736,GazetteDrouot_6125086_01_01.jpg,0.8191919922828674,GazetteDrouot_28654673_01_01.jpg,0.8161474466323853,GazetteDrouot_21604746_01_01.jpg,0.8144547939300537,GazetteDrouot_1485297_01_01.jpg,0.8135497570037842,GazetteDrouot_29707015_01_01.jpg,0.8130722045898438
Christies_2016-10-21_217_01_01.jpg,Christies_2016-10-21_217_01_01.jpg,0.9999998211860657,GazetteDrouot_2427983_01_01.jpg,0.8547365069389343,GazetteDrouot_17928174_02_01.jpg,0.8541404604911804,GazetteDrouot_29624254_01_01.jpg,0.8095777630805969,GazetteDrouot_21604747_01_01.jpg,0.7845373153686523,GazetteDrouot_6212808_01_01.jpg,0.7844603061676025,GazetteDrouot_23023752_01_01.jpg,0.7843673229217529,Christies_2016-04-22_433_01_02.jpg,0.7841765880584717,Sothebys_2007-10-24_142_01_01.jpg,0.7828686833381653,Christies_2005-04-21_698_01_01.jpg,0.780442476272583,GazetteDrouot_17928174_01_01.jpg,0.77900630235672,MA_C__0547_01_01.jpg,0.769349992275238,MA_AR__11418_01_01.jpg,0.7579536437988281,VA_O11143_01_01.jpg,0.754351019859314,Sothebys_2024-10-23_165_01_01.jpg,0.7533901929855347,Christies_2016-04-22_415_01_01.jpg,0.7531493902206421,GazetteDrouot_25187306_01_01.jpg,0.7506402730941772,GazetteDrouot_21604747_02_01.jpg,0.7383555173873901,GazetteDrouot_19673702_01_01.jpg,0.7356489896774292,VA_8100-1863_01_01.jpg,0.7349506616592407
GazetteDrouot_9635586_01_01.jpg,GazetteDrouot_9635586_01_01.jpg,1.0,GazetteDrouot_6125096_01_01.jpg,0.8679738640785217,GazetteDrouot_16552563_01_01.jpg,0.8074835538864136,GazetteDrouot_28306947_06_01.jpg,0.7223119139671326,GazetteDrouot_26963559_01_01.jpg,0.7119334936141968,MADD_74--3--13_01_01.jpg,0.7041521072387695,MADD_75--3--8_01_01.jpg,0.7026098370552063,MTD_THD-DB-2002--1--66_01_01.jpg,0.689814567565918,MNAD_ADL7549_01_01.jpg,0.6819630265235901,MADD_74--3--14_01_01.jpg,0.6805332899093628,Christies_2018-04-26_234_02_01.jpg,0.6794141530990601,GazetteDrouot_5016336_01_01.jpg,0.6751876473426819,GazetteDrouot_28306947_01_01.jpg,0.6686316132545471,GazetteDrouot_21825607_01_01.jpg,0.6651782989501953,GazetteDrouot_8175808_01_01.jpg,0.6581608057022095,GazetteDrouot_28368176_01_01.jpg,0.6396996974945068,Christies_2018-04-26_234_04_01.jpg,0.6389416456222534,GazetteDrouot_9580751_01_01.jpg,0.6386709809303284,CB_GF__4239_01_01.jpg,0.638441264629364,GazetteDrouot_46969_01_01.jpg,0.6375693678855896
GazetteDrouot_19498586_01_01.jpg,GazetteDrouot_19498586_01_01.jpg,1.0000001192092896,GazetteDrouot_20017930_01_01.jpg,0.8407031297683716,GazetteDrouot_27677395_01_01.jpg,0.75867760181427,GazetteDrouot_19498586_01_02.jpg,0.7575945258140564,ML_MAO863_01_01.jpg,0.7465702891349792,GazetteDrouot_25985387_01_01.jpg,0.7367960810661316,GazetteDrouot_29888700_01_01.jpg,0.7325956225395203,GazetteDrouot_21604761_04_01.jpg,0.732028067111969,GazetteDrouot_5995295_01_01.jpg,0.7256972789764404,Maciet_142-2_054_10.jpg,0.7235459089279175,GazetteDrouot_2873205_01_01.jpg,0.722108006477356,GazetteDrouot_6600637_01_01.jpg,0.7190895676612854,GazetteDrouot_29420158_01_01.jpg,0.7175189256668091,Christies_2023-06-14_4_05_01.jpg,0.7125735282897949,GazetteDrouot_20006641_01_01.jpg,0.7116736173629761,GazetteDrouot_21400355_01_01.jpg,0.7093226909637451,GazetteDrouot_20017929_01_01.jpg,0.7073502540588379,GazetteDrouot_24711091_01_01.jpg,0.7024385333061218,GazetteDrouot_8596751_01_01.jpg,0.7023465633392334,Christies_2006-07-06_1305_01_01.jpg,0.7022572755813599
Christies_2005-06-30_73_01_01.jpg,Christies_2005-06-30_73_01_01.jpg,1.0,GazetteDrouot_7702631_01_01.jpg,0.6378996968269348,Christies_2022-05-25_59_03_01.jpg,0.6335804462432861,GazetteDrouot_21468490_01_01.jpg,0.6265122294425964,GazetteDrouot_22542437_01_01.jpg,0.6265122294425964,CB_GF__4239_01_01.jpg,0.6002897024154663,Bonhams_2008-04-10_62_01_01.jpg,0.5996454358100891,GazetteDrouot_18414630_01_01.jpg,0.5927485823631287,GazetteDrouot_20392993_01_01.jpg,0.5927485823631287,GazetteDrouot_28244393_01_01.jpg,0.5896413326263428,Sothebys_2021-03-31_126_02_01.jpg,0.587830662727356,MADD_74--3--13_01_01.jpg,0.5814499258995056,Christies_2005-04-21_697_01_01.jpg,0.5752377510070801,GazetteDrouot_20392992_01_01.jpg,0.5739340782165527,GazetteDrouot_28874880_01_01.jpg,0.5683379173278809,GazetteDrouot_29673634_01_01.jpg,0.5664543509483337,GazetteDrouot_21604760_03_01.jpg,0.5635702013969421,GazetteDrouot_10530831_01_01.jpg,0.5605109333992004,GazetteDrouot_17988714_01_01.jpg,0.5585548281669617,GazetteDrouot_3985614_01_01.jpg,0.5566912889480591
GazetteDrouot_19498586_01_02.jpg,GazetteDrouot_19498586_01_02.jpg,0.9999998807907104,GazetteDrouot_29888700_01_01.jpg,0.820458710193634,GazetteDrouot_6484822_01_01.jpg,0.8114863634109497,GazetteDrouot_21604761_04_01.jpg,0.7959044575691223,GazetteDrouot_21604761_02_01.jpg,0.7913331389427185,GazetteDrouot_5455916_01_01.jpg,0.7910556197166443,GazetteDrouot_25985387_01_01.jpg,0.7848832607269287,GazetteDrouot_21604761_01_01.jpg,0.774103581905365,GazetteDrouot_16442166_01_01.jpg,0.7721059322357178,GazetteDrouot_14843975_02_01.jpg,0.7698990106582642,GazetteDrouot_29351321_01_01.jpg,0.7676535844802856,GazetteDrouot_4416609_01_01.jpg,0.7668734788894653,GazetteDrouot_21604746_01_01.jpg,0.766080379486084,Bonhams_2012-04-24_57_01_01.jpg,0.763425350189209,GazetteDrouot_27677395_01_01.jpg,0.7615535259246826,GazetteDrouot_4010920_01_01.jpg,0.7582474946975708,GazetteDrouot_19673705_03_01.jpg,0.7576477527618408,GazetteDrouot_19498586_01_01.jpg,0.7575945258140564,GazetteDrouot_20017930_01_01.jpg,0.7531135082244873,GazetteDrouot_6600637_01_01.jpg,0.7527145147323608
GazetteDrouot_8175806_01_01.jpg,GazetteDrouot_8175806_01_01.jpg,1.0000001192092896,Sothebys_2020-06-10_224_01_01.jpg,0.8848485350608826,Sothebys_2020-10-27_507_01_01.jpg,0.8652214407920837,GazetteDrouot_25133065_01_01.jpg,0.8209719657897949,GazetteDrouot_25133065_03_01.jpg,0.8129140138626099,GazetteDrouot_3909023_01_01.jpg,0.8038070797920227,GazetteDrouot_2670901_01_01.jpg,0.7968913316726685,GazetteDrouot_56447_01_01.jpg,0.7908361554145813,GazetteDrouot_19673708_01_01.jpg,0.7846341729164124,GazetteDrouot_8825118_01_01.jpg,0.7808961868286133,GazetteDrouot_27892177_01_01.jpg,0.7786081433296204,GazetteDrouot_11457568_01_01.jpg,0.7733957767486572,GazetteDrouot_13812003_01_01.jpg,0.7720645666122437,MET_1985--225_01_01.jpg,0.7694433927536011,GazetteDrouot_5526536_01_01.jpg,0.7673525810241699,GazetteDrouot_2307037_01_01.jpg,0.7673161625862122,CB_GF4238_01_01.jpg,0.7643993496894836,GazetteDrouot_23295031_01_01.jpg,0.760370671749115,Christies_2005-04-21_697_01_01.jpg,0.7594280242919922,GazetteDrouot_21400355_01_01.jpg,0.7582091093063354
